wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0
209.0,0.01109,0.11191,0.25407,0.31114,0.3767,0.40945,0.41499,0.44142,0.47837,0.49674,0.51274,0.54283,0.56558,0.56702,0.60233,0.60465,0.64309,0.66175,0.68636,0.74976,0.74096,0.77539,0.79688,0.82804,0.84154,0.85393,0.87414,0.91087,0.93378,0.97695,0.95725,0.97595,1.07133,1.05718,1.09524,1.16428,1.11693,1.13588,1.18558,1.23458,1.24786,1.26048,1.25987,1.40836,1.57893,1.76518,1.7734,1.72704,1.87257,1.69665,1.77301,1.77128,1.77825,1.92511,2.09206,1.79062
210.0,0.01255,0.09999,0.25687,0.30544,0.34099,0.37282,0.40797,0.42595,0.43304,0.46739,0.5007,0.49414,0.50498,0.5395,0.54206,0.55833,0.5901,0.62069,0.64821,0.64955,0.69655,0.7212,0.71888,0.78937,0.77912,0.79308,0.83528,0.84028,0.86019,0.91634,0.88968,0.95991,0.97761,0.99219,1.01768,0.99215,1.01338,1.09839,1.09211,1.11988,1.13303,1.18802,1.24428,1.41352,1.58153,1.67463,1.68155,1.68007,1.78104,1.67898,1.89229,1.70451,1.7718,1.78478,1.87306,1.75565
211.0,0.00724,0.08129,0.22325,0.28518,0.31451,0.34015,0.36647,0.36548,0.40944,0.41082,0.45646,0.45536,0.47753,0.50096,0.5113,0.52094,0.54969,0.57201,0.58129,0.60855,0.62035,0.652,0.66749,0.69513,0.72391,0.74556,0.7501,0.76755,0.78308,0.8331,0.84083,0.87788,0.90961,0.92199,0.93869,0.9632,0.96702,1.02936,1.03221,1.03989,1.05977,1.11283,1.13786,1.27897,1.51968,1.55368,1.63637,1.57916,1.68642,1.57039,1.7118,1.62301,1.73179,1.71192,1.70379,1.77603
212.0,-0.01018,0.07765,0.20289,0.26355,0.30424,0.31389,0.34968,0.34951,0.38127,0.38658,0.41435,0.43938,0.45929,0.45908,0.46872,0.48398,0.52671,0.54964,0.55531,0.58047,0.60279,0.60775,0.63762,0.65149,0.6628,0.6852,0.70598,0.73258,0.72237,0.77876,0.79742,0.82075,0.85256,0.87794,0.85864,0.88803,0.92736,0.94454,0.9904,0.98396,1.00204,1.03487,1.09469,1.21535,1.39798,1.49706,1.607,1.57392,1.62448,1.612,1.61023,1.67253,1.70277,1.69748,1.61602,1.67869
213.0,-0.0012,0.0737,0.1973,0.25474,0.28479,0.29664,0.33117,0.33552,0.3531,0.37588,0.40323,0.41903,0.43352,0.4327,0.45316,0.46515,0.50511,0.52455,0.5116,0.55121,0.56865,0.57744,0.60248,0.62618,0.63124,0.65542,0.66104,0.70477,0.69782,0.73157,0.75618,0.7694,0.79961,0.8081,0.83429,0.84014,0.86191,0.87145,0.91666,0.93286,0.95515,0.95938,1.04492,1.13917,1.36445,1.47182,1.54037,1.54253,1.56105,1.54156,1.58894,1.65438,1.61682,1.59042,1.61805,1.64578
214.0,0.00342,0.08711,0.20198,0.25857,0.2803,0.2923,0.32384,0.33033,0.35513,0.36731,0.39336,0.40678,0.42155,0.42533,0.43711,0.46377,0.48448,0.50279,0.50092,0.52423,0.53841,0.56604,0.57647,0.60241,0.61789,0.6249,0.63166,0.66342,0.68788,0.71871,0.7297,0.73486,0.75732,0.78637,0.82339,0.80946,0.82956,0.84005,0.87831,0.90522,0.91862,0.94817,1.02279,1.15364,1.33732,1.42994,1.46659,1.5374,1.51298,1.53374,1.56418,1.60429,1.54985,1.53739,1.58133,1.6044
215.0,-0.0077,0.07354,0.18486,0.24472,0.26318,0.26941,0.2977,0.30965,0.32429,0.34091,0.36858,0.37923,0.39246,0.40006,0.40701,0.42715,0.43901,0.46475,0.46925,0.49597,0.49816,0.527,0.534,0.55075,0.56731,0.5735,0.60075,0.62651,0.63391,0.67046,0.68822,0.69915,0.71219,0.73668,0.75887,0.75934,0.78152,0.79737,0.82248,0.83496,0.87661,0.89294,0.97286,1.08792,1.26759,1.39287,1.4171,1.46145,1.4577,1.4594,1.4965,1.47753,1.50074,1.53522,1.53089,1.5411
216.0,-0.00497,0.07431,0.1782,0.23721,0.25477,0.25973,0.28403,0.29879,0.31699,0.32492,0.35352,0.36171,0.3722,0.3754,0.38786,0.40083,0.41965,0.43969,0.44571,0.46364,0.48226,0.49573,0.5139,0.53907,0.53511,0.55056,0.5766,0.60211,0.60998,0.62289,0.63909,0.6588,0.67833,0.69655,0.71694,0.73027,0.7359,0.75923,0.78615,0.79576,0.82321,0.84869,0.90913,1.03776,1.23526,1.34691,1.3689,1.43818,1.42804,1.42262,1.45431,1.45244,1.45474,1.46323,1.45143,1.4588
217.0,0.00841,0.06238,0.17776,0.23204,0.25461,0.25599,0.27567,0.28715,0.30786,0.31788,0.3361,0.34166,0.35286,0.36506,0.38147,0.38291,0.40301,0.4231,0.42686,0.45411,0.45791,0.48632,0.49044,0.51074,0.51822,0.53103,0.55287,0.57277,0.57039,0.59734,0.61405,0.62777,0.65112,0.67625,0.6922,0.69319,0.70234,0.72841,0.75287,0.76947,0.79078,0.81808,0.8822,1.02879,1.19554,1.2939,1.3551,1.38853,1.40769,1.42229,1.43592,1.41112,1.42489,1.4243,1.45054,1.46087
218.0,0.00641,0.0516,0.16988,0.21879,0.23695,0.24005,0.26546,0.26854,0.2832,0.29758,0.31519,0.32657,0.34017,0.34555,0.3596,0.36917,0.38788,0.4103,0.40662,0.42861,0.4311,0.45763,0.46587,0.48341,0.4879,0.5062,0.53098,0.53946,0.54442,0.58167,0.58611,0.60731,0.62226,0.64624,0.65942,0.6536,0.67932,0.70771,0.70474,0.73953,0.76215,0.78906,0.85238,0.99645,1.16075,1.27629,1.32235,1.37251,1.35115,1.36804,1.38513,1.38631,1.38115,1.386,1.3826,1.40963
219.0,0.00111,0.05032,0.15904,0.20533,0.2243,0.23326,0.24792,0.2569,0.27631,0.27643,0.29903,0.30884,0.32878,0.33004,0.34204,0.34644,0.36827,0.38502,0.38626,0.407,0.41857,0.44537,0.44299,0.46571,0.47312,0.48513,0.50309,0.51719,0.5334,0.55288,0.56722,0.58991,0.59615,0.61217,0.6352,0.64078,0.66236,0.67336,0.68798,0.70196,0.73579,0.76278,0.83656,0.96256,1.13665,1.23162,1.2803,1.32107,1.31224,1.31972,1.35471,1.34162,1.3601,1.3298,1.36396,1.3488
220.0,-0.00152,0.04752,0.15747,0.19824,0.22283,0.22782,0.2449,0.24707,0.2671,0.27444,0.28983,0.3005,0.31871,0.31864,0.33047,0.33816,0.35212,0.36981,0.3771,0.39526,0.40324,0.42725,0.42886,0.45286,0.45516,0.46507,0.48556,0.50503,0.51897,0.53174,0.54547,0.56484,0.57689,0.59681,0.61376,0.6201,0.63558,0.64861,0.66759,0.69177,0.71591,0.73214,0.81659,0.94655,1.12104,1.20722,1.2597,1.27849,1.29096,1.30893,1.31522,1.3085,1.32677,1.31559,1.33903,1.34388
221.0,-0.00229,0.04483,0.14754,0.18804,0.21855,0.21679,0.23518,0.24088,0.26314,0.25817,0.2823,0.29722,0.30303,0.3078,0.31354,0.33234,0.34056,0.36379,0.35604,0.38116,0.38519,0.41033,0.41868,0.43654,0.44146,0.44898,0.46537,0.49444,0.49861,0.51983,0.52988,0.54266,0.55916,0.57187,0.59848,0.5935,0.61474,0.63197,0.64209,0.6656,0.69353,0.71199,0.79232,0.92571,1.0944,1.17905,1.22678,1.25652,1.27793,1.26763,1.28257,1.28603,1.30049,1.31115,1.2964,1.30453
222.0,0.00967,0.04649,0.14508,0.18978,0.21185,0.21252,0.23104,0.23518,0.2527,0.25457,0.2755,0.28492,0.29657,0.29728,0.30836,0.31655,0.33577,0.35856,0.35054,0.3745,0.37794,0.40267,0.40331,0.42671,0.43731,0.44249,0.45555,0.48129,0.48398,0.50599,0.51142,0.52701,0.54101,0.5666,0.58628,0.58662,0.60143,0.61609,0.63126,0.646,0.672,0.69477,0.76629,0.91052,1.07927,1.1603,1.21117,1.21987,1.25129,1.24839,1.25711,1.25793,1.27004,1.28922,1.26374,1.27583
223.0,0.00744,0.0399,0.13654,0.18182,0.19464,0.2032,0.22414,0.22642,0.24069,0.2437,0.26639,0.2705,0.28643,0.28481,0.29427,0.30799,0.32736,0.33829,0.34227,0.3575,0.36999,0.38935,0.387,0.40924,0.4167,0.42401,0.43777,0.45665,0.46882,0.48695,0.5009,0.51079,0.52661,0.5474,0.56566,0.56709,0.58729,0.59026,0.61101,0.62886,0.65041,0.67467,0.74293,0.88374,1.04775,1.14813,1.1874,1.21268,1.22258,1.22874,1.22755,1.22308,1.24857,1.24942,1.23382,1.25759
224.0,0.01051,0.04608,0.14362,0.18508,0.19917,0.20728,0.22219,0.22746,0.2448,0.24292,0.26696,0.27477,0.28123,0.28976,0.29165,0.30784,0.31864,0.33871,0.33448,0.35461,0.36078,0.38697,0.38649,0.40586,0.41282,0.42568,0.4419,0.45288,0.46128,0.48423,0.49509,0.50954,0.51931,0.53657,0.55866,0.55821,0.5763,0.5818,0.60078,0.62371,0.64579,0.66414,0.73768,0.88042,1.03562,1.1285,1.16618,1.20269,1.20537,1.21924,1.20895,1.21153,1.22312,1.24153,1.22612,1.23879
225.0,0.00627,0.04179,0.13905,0.1807,0.19513,0.19897,0.21682,0.21851,0.23514,0.23431,0.25422,0.26481,0.27527,0.2786,0.28201,0.29648,0.31289,0.32731,0.32468,0.34805,0.35051,0.37518,0.3731,0.39338,0.40662,0.41476,0.4258,0.44293,0.45071,0.46928,0.48219,0.49179,0.5071,0.52452,0.54699,0.54656,0.56109,0.57411,0.58602,0.60843,0.62373,0.65693,0.72029,0.86173,1.02286,1.1095,1.14936,1.16645,1.18341,1.18742,1.17958,1.19985,1.20114,1.21337,1.21712,1.20272
226.0,0.00321,0.03614,0.12619,0.17272,0.18586,0.18666,0.20575,0.21163,0.22697,0.22468,0.24675,0.25757,0.26749,0.26638,0.27395,0.28677,0.30127,0.31928,0.31339,0.33383,0.34141,0.36206,0.36102,0.38333,0.38656,0.39906,0.41226,0.43227,0.43826,0.45494,0.4666,0.47926,0.49752,0.51182,0.52697,0.5343,0.54733,0.55315,0.57403,0.59761,0.60883,0.64207,0.70683,0.84473,0.99836,1.08475,1.12994,1.1433,1.16004,1.1647,1.16738,1.17635,1.18778,1.1865,1.18654,1.18762
227.0,-0.00057,0.03639,0.12349,0.166,0.18115,0.18217,0.20242,0.20923,0.22154,0.2202,0.2435,0.25139,0.25992,0.26425,0.26709,0.27881,0.28903,0.30998,0.30692,0.32614,0.33288,0.34954,0.3548,0.36869,0.37427,0.39012,0.40612,0.42092,0.42537,0.44759,0.45647,0.4703,0.48505,0.50155,0.5158,0.52296,0.53509,0.54285,0.55875,0.58096,0.59967,0.62822,0.69516,0.83177,0.98094,1.06375,1.1162,1.12896,1.14151,1.13967,1.14977,1.16016,1.15431,1.17018,1.16042,1.16714
228.0,-0.00198,0.03496,0.12108,0.15932,0.17466,0.17927,0.19444,0.19894,0.21425,0.21616,0.23532,0.24372,0.25497,0.25835,0.26334,0.27095,0.2806,0.30503,0.30089,0.32025,0.32582,0.34129,0.34518,0.36132,0.37031,0.37878,0.39049,0.40774,0.41894,0.43578,0.44597,0.45604,0.47058,0.49333,0.50197,0.51197,0.5221,0.52981,0.5505,0.56503,0.58337,0.60896,0.68209,0.81042,0.96551,1.04681,1.0853,1.11355,1.11563,1.12044,1.11996,1.1277,1.14289,1.14522,1.14357,1.14398
229.0,-0.00034,0.03542,0.11491,0.15413,0.16937,0.17554,0.1863,0.19225,0.20831,0.2108,0.22702,0.23555,0.24597,0.24876,0.2558,0.2649,0.27689,0.29389,0.29214,0.31373,0.31626,0.33304,0.33849,0.35409,0.36006,0.36819,0.38004,0.39881,0.41072,0.42695,0.43498,0.44082,0.4614,0.48046,0.49306,0.49657,0.50786,0.51546,0.53247,0.55018,0.56985,0.59661,0.67153,0.79457,0.94895,1.03119,1.06231,1.08958,1.09135,1.10496,1.10431,1.10734,1.11029,1.11599,1.12066,1.11684
230.0,-0.00325,0.02828,0.10608,0.14545,0.15703,0.16416,0.17975,0.18304,0.19633,0.20086,0.21975,0.22663,0.23375,0.2365,0.24375,0.25474,0.26571,0.28131,0.28263,0.29735,0.30294,0.32364,0.32567,0.33707,0.34746,0.35391,0.36975,0.38542,0.39569,0.41274,0.42622,0.43142,0.44406,0.46062,0.47648,0.48133,0.49641,0.50046,0.51388,0.53573,0.5563,0.57752,0.65752,0.78548,0.92644,1.00675,1.04476,1.06258,1.07659,1.08007,1.07328,1.08496,1.08168,1.09631,1.09155,1.09502
231.0,-0.0011,0.0268,0.10254,0.13963,0.15392,0.16313,0.17479,0.18141,0.1948,0.19818,0.21345,0.22309,0.22797,0.23153,0.23869,0.25006,0.26254,0.27854,0.27654,0.29215,0.29792,0.3182,0.31726,0.33381,0.34318,0.35031,0.35705,0.37646,0.38668,0.40214,0.41478,0.42665,0.43445,0.45399,0.46973,0.47463,0.48883,0.49215,0.50641,0.52527,0.54206,0.56958,0.6369,0.77081,0.90636,0.98917,1.0233,1.04486,1.05951,1.05655,1.05587,1.06142,1.07086,1.06799,1.06633,1.07933
232.0,-0.00248,0.02392,0.09454,0.13346,0.14707,0.15548,0.16662,0.17379,0.18614,0.18996,0.20653,0.21006,0.22117,0.2233,0.23135,0.23835,0.25233,0.26621,0.2668,0.28261,0.28793,0.30391,0.30479,0.32693,0.32934,0.33575,0.34752,0.36546,0.37217,0.38941,0.39972,0.41144,0.42548,0.44108,0.45046,0.4594,0.47179,0.47713,0.49143,0.51138,0.527,0.55452,0.62138,0.74536,0.89228,0.96245,0.99817,1.02386,1.02715,1.03254,1.0363,1.04091,1.04511,1.05241,1.05055,1.05445
233.0,-0.00256,0.02557,0.08946,0.12834,0.14401,0.14661,0.16383,0.16493,0.17935,0.18063,0.20059,0.20614,0.21382,0.21923,0.22487,0.23282,0.24396,0.26144,0.25955,0.27552,0.27938,0.29728,0.29617,0.31497,0.32235,0.32549,0.3372,0.35657,0.35858,0.3807,0.38824,0.39979,0.41507,0.43004,0.44237,0.44369,0.45962,0.46788,0.48614,0.49834,0.51455,0.53747,0.61103,0.73341,0.88261,0.9443,0.97913,1.00742,1.00781,1.01605,1.01961,1.0193,1.02469,1.03111,1.02991,1.02885
234.0,-0.00317,0.0232,0.08792,0.12501,0.14127,0.14299,0.15985,0.16333,0.17638,0.17715,0.1969,0.20628,0.21132,0.21539,0.22053,0.22815,0.24059,0.25654,0.25491,0.26778,0.27521,0.29324,0.29259,0.30589,0.31571,0.32065,0.33443,0.34795,0.35385,0.37161,0.38029,0.39328,0.40575,0.42312,0.43482,0.43879,0.45194,0.45852,0.47248,0.48484,0.50434,0.52972,0.59884,0.72023,0.86066,0.92963,0.96293,0.98645,0.98741,0.99669,0.99888,0.99972,1.00283,1.00562,1.00328,1.00059
235.0,-0.00243,0.02279,0.08505,0.12155,0.13463,0.13704,0.15164,0.15612,0.17044,0.17249,0.19074,0.19846,0.20623,0.20515,0.21215,0.21916,0.2336,0.24562,0.24563,0.2569,0.26413,0.28407,0.28278,0.29697,0.30382,0.31253,0.32176,0.3401,0.34474,0.3601,0.36961,0.38157,0.3965,0.4128,0.42429,0.42552,0.43842,0.44473,0.4579,0.47272,0.49107,0.51736,0.58211,0.7017,0.83944,0.90941,0.94518,0.9638,0.96423,0.97898,0.97736,0.97813,0.97656,0.98298,0.97772,0.97881
236.0,0.00141,0.02594,0.08353,0.11905,0.13106,0.13787,0.15,0.15374,0.16746,0.17122,0.18777,0.19333,0.20086,0.20176,0.20891,0.2154,0.22908,0.2395,0.23902,0.25437,0.25995,0.27797,0.27634,0.29229,0.3014,0.30595,0.31488,0.33134,0.33322,0.35394,0.36062,0.37276,0.38658,0.39979,0.41357,0.41745,0.42736,0.43527,0.44615,0.46395,0.48027,0.50408,0.57088,0.68866,0.8241,0.8946,0.92893,0.94986,0.94916,0.95506,0.95799,0.96361,0.95958,0.96401,0.97033,0.9598
237.0,-0.00125,0.02015,0.07691,0.11011,0.12539,0.12916,0.14661,0.15045,0.16032,0.16141,0.18061,0.18421,0.1932,0.19425,0.2121,0.20793,0.21817,0.23194,0.23023,0.24448,0.25085,0.27053,0.26663,0.28156,0.29033,0.29289,0.30515,0.31948,0.32506,0.34144,0.34744,0.36051,0.3754,0.38748,0.40228,0.40274,0.41655,0.42024,0.43219,0.44828,0.46771,0.48876,0.5599,0.67297,0.80713,0.87346,0.90504,0.92018,0.93046,0.93257,0.92775,0.93526,0.93864,0.94017,0.94205,0.94337
238.0,8e-05,0.02,0.07224,0.10545,0.12053,0.12464,0.1552,0.14334,0.1574,0.15559,0.17349,0.18175,0.18748,0.1882,0.19171,0.19982,0.20873,0.22656,0.22386,0.23873,0.24124,0.2598,0.25733,0.2721,0.27833,0.28051,0.2945,0.31091,0.31491,0.33147,0.33762,0.35055,0.36226,0.37699,0.3889,0.39031,0.40237,0.40712,0.42368,0.43375,0.45061,0.47249,0.54132,0.65455,0.78415,0.84925,0.88507,0.90289,0.91143,0.90558,0.90813,0.912,0.91201,0.91655,0.91541,0.91619
239.0,0.00101,0.02209,0.07087,0.10361,0.11933,0.12276,0.15262,0.14107,0.15494,0.15076,0.16942,0.18131,0.18446,0.18301,0.18881,0.19501,0.20538,0.22048,0.21923,0.23321,0.23748,0.25429,0.25225,0.26705,0.2704,0.27432,0.28606,0.30241,0.30631,0.32167,0.32876,0.3396,0.35174,0.3685,0.37994,0.38018,0.39165,0.39637,0.41025,0.42391,0.43818,0.46176,0.52749,0.63795,0.76713,0.83016,0.86045,0.88205,0.88732,0.88723,0.88827,0.88361,0.89096,0.89993,0.8963,0.89243
240.0,-0.00023,0.02083,0.0645,0.09873,0.1136,0.11605,0.13088,0.13659,0.14807,0.14494,0.16305,0.17096,0.17525,0.17727,0.18093,0.18645,0.19892,0.21376,0.20856,0.22187,0.226,0.24364,0.2439,0.25634,0.26293,0.26718,0.27425,0.29121,0.2951,0.31235,0.3162,0.3263,0.33756,0.35248,0.36538,0.36602,0.37591,0.37936,0.39253,0.40638,0.42366,0.44576,0.51015,0.61905,0.74341,0.8097,0.83762,0.86068,0.86257,0.86293,0.86556,0.86394,0.87423,0.87513,0.86983,0.87167
241.0,0.00427,0.0226,0.06591,0.09745,0.11357,0.11864,0.12857,0.13165,0.14476,0.14621,0.1616,0.168,0.17186,0.17418,0.17589,0.18313,0.1952,0.20759,0.20484,0.21509,0.22057,0.24028,0.23746,0.24829,0.25371,0.26155,0.26738,0.28452,0.28816,0.30375,0.30722,0.31669,0.32857,0.34261,0.35394,0.35654,0.36458,0.3684,0.38365,0.39628,0.40934,0.43501,0.49697,0.60518,0.72876,0.78995,0.81965,0.84255,0.84115,0.84388,0.85026,0.84737,0.85043,0.84991,0.85395,0.84833
242.0,-0.00091,0.01709,0.05792,0.08805,0.10244,0.10841,0.11771,0.1223,0.13698,0.13343,0.15264,0.15775,0.16191,0.16351,0.16679,0.17267,0.18394,0.19462,0.19232,0.20514,0.209,0.22829,0.22268,0.23587,0.23964,0.24754,0.25323,0.26894,0.27043,0.28889,0.2921,0.30182,0.3245,0.3269,0.3359,0.34093,0.34612,0.35151,0.36243,0.37559,0.39151,0.4139,0.47318,0.5834,0.70495,0.76742,0.79087,0.81104,0.81126,0.81598,0.81491,0.81663,0.82437,0.82165,0.82498,0.82005
243.0,0.0003,0.01453,0.05369,0.0813,0.09697,0.10167,0.11135,0.11721,0.12782,0.12552,0.14393,0.15005,0.15384,0.15266,0.15663,0.16505,0.1708,0.18505,0.18352,0.19491,0.19794,0.21698,0.20981,0.22186,0.22975,0.23313,0.2423,0.25489,0.25788,0.27361,0.27592,0.28557,0.31187,0.30995,0.32041,0.32289,0.33342,0.33567,0.34735,0.35868,0.37197,0.39532,0.45467,0.5622,0.6827,0.74095,0.76774,0.78388,0.79007,0.79196,0.78625,0.79653,0.79834,0.79465,0.79689,0.80069
244.0,0.0028,0.0159,0.05225,0.0826,0.09592,0.09816,0.11057,0.11261,0.12288,0.12341,0.14063,0.14631,0.1505,0.15052,0.15343,0.15956,0.16729,0.18102,0.17867,0.18983,0.19299,0.20903,0.20564,0.21529,0.22449,0.22685,0.23551,0.24712,0.25169,0.26438,0.26824,0.27629,0.28809,0.30143,0.30986,0.31042,0.32341,0.32332,0.33284,0.3469,0.36226,0.38222,0.4446,0.54418,0.66303,0.72395,0.75179,0.76914,0.77113,0.77396,0.76533,0.77461,0.77156,0.77715,0.77774,0.77904
245.0,-0.00125,0.01326,0.04732,0.07702,0.08955,0.09183,0.10328,0.10726,0.11746,0.11769,0.13225,0.13846,0.14276,0.14203,0.14618,0.15078,0.16061,0.17172,0.16842,0.18021,0.18348,0.19783,0.19343,0.20627,0.2117,0.21449,0.22244,0.2343,0.23943,0.25411,0.25464,0.26303,0.275,0.28775,0.29622,0.29543,0.30539,0.30879,0.31455,0.33272,0.34488,0.36659,0.42771,0.52677,0.64138,0.69979,0.72654,0.74655,0.74649,0.74919,0.74606,0.7499,0.74966,0.75332,0.7518,0.75207
246.0,0.00052,0.01295,0.04547,0.07496,0.08713,0.08978,0.09921,0.10465,0.11511,0.11154,0.12698,0.13291,0.13885,0.13421,0.13749,0.14563,0.15311,0.16401,0.15971,0.17144,0.17633,0.19128,0.18718,0.19774,0.20218,0.20409,0.21241,0.22573,0.22581,0.24155,0.24424,0.25436,0.2628,0.2753,0.28577,0.28408,0.29179,0.29675,0.30482,0.31873,0.32878,0.35137,0.41093,0.51178,0.62082,0.68153,0.70609,0.72091,0.7277,0.72634,0.72499,0.72884,0.72886,0.73254,0.72854,0.73251
