wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0
209.0,0.01409,0.20051,0.36064,0.40025,0.42662,0.44625,0.46272,0.48654,0.53041,0.54896,0.52441,0.593,0.61719,0.59809,0.66435,0.63298,0.6983,0.72465,0.72648,0.75298,0.81309,0.86824,0.85216,0.93507,0.8886,0.87352,0.9056,0.9085,0.93963,0.9879,1.05177,1.04249,1.02337,1.10543,1.05442,1.16664,1.21474,1.29832,1.24416,1.2761,1.28422,1.29639,1.28264,1.33209,1.36162,1.41095,1.36615,1.60272,2.17119,2.07467,1.88267,1.81507,1.75997,2.17869,2.03033,1.85958,1.90314,2.38355,2.00034,2.16095,2.11363,2.11023,2.16187,2.09634,2.04572,1.97854,2.0649,2.22124,2.25221
210.0,0.00231,0.18361,0.34302,0.36733,0.4026,0.40498,0.44726,0.45412,0.49799,0.52147,0.48934,0.55618,0.57132,0.56758,0.6023,0.58236,0.65333,0.6617,0.68698,0.72531,0.77393,0.80072,0.8416,0.85855,0.82,0.79692,0.85368,0.84987,0.88811,0.9199,0.94553,0.96155,0.9783,1.01694,1.00459,1.0688,1.11323,1.16307,1.14687,1.21569,1.18821,1.21191,1.22263,1.26616,1.26663,1.28478,1.33561,1.44118,1.91962,1.90717,1.85574,1.85809,1.84789,1.97466,2.08748,1.83772,1.96618,2.10692,1.92311,2.02013,1.94522,1.96016,2.05856,1.88162,2.10108,1.98462,1.91,2.06557,2.01266
211.0,0.00167,0.17472,0.31477,0.34559,0.37561,0.39169,0.41643,0.4326,0.44587,0.46541,0.48559,0.4947,0.52842,0.55288,0.56057,0.53404,0.59656,0.60405,0.62214,0.66995,0.7269,0.72846,0.77544,0.81352,0.76813,0.75305,0.80567,0.78685,0.83634,0.82844,0.87509,0.92369,0.91666,0.94525,0.96232,1.00228,1.0367,1.09321,1.06856,1.17687,1.1197,1.14643,1.14867,1.17281,1.20915,1.23125,1.26562,1.3504,1.74008,1.66198,1.75471,1.84115,1.8492,1.90955,1.83559,1.84292,1.93683,1.8706,1.90514,1.91845,1.97485,1.88004,1.925,1.85634,1.96665,1.81484,1.86089,1.86757,1.92274
212.0,0.0024,0.16123,0.30446,0.32691,0.35232,0.36736,0.38038,0.38497,0.41945,0.44749,0.44786,0.47233,0.49792,0.51749,0.52967,0.50933,0.55503,0.5725,0.60447,0.64027,0.6857,0.69484,0.73557,0.76281,0.71497,0.68521,0.75982,0.75808,0.78464,0.78963,0.83993,0.8593,0.87483,0.88534,0.928,0.94486,0.96024,1.014,1.0279,1.1099,1.03367,1.06469,1.07381,1.05953,1.10896,1.13315,1.16509,1.30656,1.57906,1.62282,1.66682,1.77976,1.76893,1.70645,1.79291,1.74937,1.85048,1.80644,1.8458,1.82915,1.92117,1.82091,1.75661,1.76773,1.86629,1.80097,1.8079,1.771,1.86356
213.0,-0.00039,0.15686,0.3002,0.31213,0.35654,0.36385,0.37497,0.37687,0.38998,0.42153,0.42555,0.46071,0.46731,0.49137,0.50467,0.50522,0.53834,0.55066,0.57985,0.59695,0.64815,0.66649,0.70735,0.72128,0.68827,0.67294,0.71237,0.70501,0.73196,0.74362,0.7844,0.7908,0.8281,0.84211,0.87884,0.90543,0.93987,0.98173,0.992,1.04646,0.95039,1.00769,1.00923,0.99493,1.02707,1.03919,1.08445,1.23256,1.53234,1.60118,1.64359,1.6799,1.66553,1.66907,1.72434,1.67844,1.71221,1.70937,1.74841,1.79396,1.76202,1.76297,1.74384,1.71345,1.78312,1.80747,1.81129,1.72358,1.81077
214.0,0.00629,0.1572,0.28501,0.31016,0.34974,0.35161,0.36639,0.36325,0.39295,0.40395,0.40185,0.436,0.44384,0.46828,0.48018,0.47432,0.51047,0.51341,0.5558,0.57605,0.60626,0.62164,0.68013,0.68028,0.64582,0.64117,0.6636,0.65027,0.69843,0.7101,0.75243,0.75308,0.78108,0.79928,0.80469,0.86991,0.89462,0.90474,0.9241,0.99294,0.89357,0.94289,0.95316,0.95932,0.98513,0.99805,1.03652,1.18491,1.46412,1.52708,1.53495,1.59488,1.53374,1.62809,1.61682,1.63819,1.65259,1.63745,1.64151,1.63689,1.7096,1.70757,1.69528,1.69647,1.76391,1.7775,1.70927,1.68066,1.71079
215.0,-0.00211,0.13524,0.27277,0.3012,0.32217,0.33601,0.33933,0.33353,0.37026,0.38742,0.38917,0.40192,0.41808,0.44064,0.4573,0.44874,0.48575,0.48049,0.51533,0.54963,0.57994,0.59096,0.63948,0.65116,0.61667,0.58878,0.6294,0.6293,0.65502,0.67117,0.69656,0.69988,0.73796,0.75677,0.75366,0.82203,0.84329,0.84993,0.89404,0.92794,0.86251,0.88203,0.91222,0.91314,0.95785,0.96245,0.98677,1.1245,1.43959,1.46716,1.49837,1.54889,1.52582,1.51613,1.58663,1.56374,1.56169,1.56138,1.61261,1.60731,1.64676,1.62195,1.60628,1.6609,1.68015,1.67673,1.62906,1.6119,1.63194
216.0,-0.00222,0.1235,0.25936,0.278,0.30403,0.31056,0.32382,0.31182,0.34453,0.35905,0.35768,0.38264,0.39319,0.41992,0.43069,0.42805,0.45061,0.45898,0.48683,0.50561,0.55301,0.56231,0.60944,0.61997,0.57021,0.53763,0.59622,0.5941,0.60925,0.63654,0.66022,0.67658,0.70904,0.71421,0.72912,0.77242,0.79058,0.81965,0.84385,0.867,0.82092,0.83996,0.85868,0.86179,0.90401,0.89526,0.93557,1.06272,1.36047,1.38177,1.43903,1.45863,1.44686,1.46445,1.51252,1.48318,1.50292,1.50436,1.50608,1.56951,1.53201,1.53505,1.53979,1.58003,1.56994,1.55477,1.57202,1.56264,1.57607
217.0,-0.00446,0.11721,0.24654,0.26641,0.2984,0.29637,0.30726,0.30601,0.32856,0.33746,0.34352,0.3628,0.37063,0.39998,0.40625,0.39474,0.42552,0.43464,0.46622,0.47705,0.51407,0.54267,0.5818,0.58446,0.53936,0.52387,0.57126,0.56413,0.58171,0.60996,0.62074,0.62799,0.6646,0.68426,0.68688,0.73591,0.75539,0.78254,0.79759,0.84054,0.77201,0.79702,0.8297,0.81889,0.86521,0.85077,0.88388,1.00664,1.30995,1.31904,1.35296,1.3964,1.40064,1.40502,1.42361,1.44264,1.47369,1.44449,1.43911,1.48968,1.47714,1.49156,1.48912,1.4786,1.49326,1.53123,1.51943,1.51042,1.51162
218.0,-0.00172,0.115,0.24139,0.26371,0.28997,0.28603,0.2978,0.29833,0.31056,0.32072,0.32889,0.3499,0.35486,0.37058,0.39358,0.37052,0.41112,0.41684,0.44316,0.46708,0.49953,0.52044,0.55702,0.56567,0.51644,0.51053,0.53449,0.53995,0.55865,0.58792,0.5958,0.60531,0.64272,0.65412,0.66117,0.70602,0.72787,0.75129,0.76046,0.81398,0.7425,0.76296,0.81151,0.79471,0.82449,0.83555,0.86363,0.97609,1.27306,1.29234,1.29652,1.34431,1.34173,1.35925,1.36234,1.37536,1.40863,1.40118,1.38985,1.4189,1.41737,1.44268,1.42466,1.42698,1.42846,1.4534,1.47008,1.48734,1.44613
219.0,-0.00203,0.11963,0.23957,0.25971,0.28754,0.27819,0.28889,0.29499,0.29972,0.3125,0.31346,0.34401,0.34565,0.35559,0.3803,0.35922,0.4,0.39962,0.42893,0.43674,0.48914,0.49973,0.53381,0.55681,0.49814,0.4953,0.51925,0.51918,0.53568,0.5564,0.57508,0.58017,0.61696,0.63076,0.64053,0.67689,0.69854,0.72864,0.7499,0.78104,0.723,0.74168,0.78008,0.76479,0.77603,0.81091,0.8265,0.94697,1.20845,1.25891,1.26296,1.30442,1.30756,1.31796,1.33754,1.32954,1.34875,1.35825,1.35807,1.37822,1.36511,1.3873,1.4046,1.40396,1.40513,1.40363,1.43179,1.40478,1.40376
220.0,-0.00306,0.114,0.22549,0.25758,0.27769,0.27176,0.28129,0.27815,0.29107,0.30374,0.3043,0.33245,0.329,0.35364,0.36008,0.35096,0.38245,0.38563,0.41622,0.42506,0.46565,0.48411,0.51878,0.53275,0.48623,0.47414,0.50461,0.49157,0.52012,0.53333,0.55904,0.55673,0.58868,0.60979,0.61484,0.65025,0.67666,0.7028,0.72996,0.75126,0.70388,0.72198,0.73645,0.74348,0.75705,0.77393,0.80994,0.92385,1.1709,1.21683,1.22274,1.26652,1.26273,1.2775,1.28999,1.28949,1.30776,1.31929,1.32171,1.34936,1.32701,1.34189,1.35506,1.36227,1.36025,1.36458,1.35612,1.34925,1.37265
221.0,0.00763,0.11405,0.22598,0.25234,0.27074,0.26078,0.27363,0.27636,0.28072,0.30072,0.29981,0.32343,0.31857,0.34381,0.34811,0.34179,0.3692,0.37577,0.40456,0.41529,0.45252,0.4713,0.50159,0.51198,0.46422,0.45788,0.49042,0.48572,0.50659,0.51581,0.54688,0.54098,0.57333,0.5945,0.59429,0.6337,0.65856,0.67917,0.70354,0.73749,0.68084,0.70774,0.71352,0.72206,0.74183,0.75699,0.78908,0.88723,1.14025,1.17912,1.19579,1.20533,1.22206,1.23717,1.24245,1.2553,1.27168,1.28234,1.27758,1.30095,1.28154,1.31872,1.30735,1.32898,1.32459,1.32221,1.31073,1.32826,1.33976
222.0,-0.00061,0.10338,0.21666,0.24051,0.25727,0.25193,0.25795,0.25912,0.26889,0.28161,0.28458,0.30793,0.30079,0.32544,0.32788,0.32252,0.35237,0.3559,0.38189,0.39265,0.43185,0.45041,0.47789,0.49353,0.44556,0.43176,0.4657,0.46161,0.47643,0.49317,0.51288,0.52166,0.54539,0.558,0.57003,0.60357,0.63519,0.64991,0.67044,0.71103,0.65237,0.67886,0.69103,0.69018,0.71646,0.73083,0.74015,0.85421,1.09354,1.13902,1.14827,1.15877,1.16218,1.20168,1.20283,1.22038,1.22958,1.23041,1.23679,1.24929,1.24718,1.25488,1.26327,1.25957,1.27457,1.27471,1.27323,1.27188,1.27933
223.0,-0.00246,0.09328,0.20814,0.23102,0.2527,0.24722,0.24945,0.24766,0.25719,0.27057,0.27317,0.29383,0.28797,0.31327,0.31651,0.31492,0.3408,0.34554,0.36651,0.37464,0.41735,0.43827,0.4678,0.48625,0.43128,0.42034,0.45015,0.44409,0.46462,0.48577,0.50417,0.5048,0.53084,0.54325,0.54927,0.58709,0.6143,0.63133,0.64558,0.6896,0.6343,0.64819,0.67326,0.67407,0.69444,0.69998,0.72708,0.84091,1.06573,1.09789,1.11325,1.12418,1.14762,1.16283,1.17568,1.17705,1.19044,1.19565,1.20466,1.207,1.2232,1.22408,1.22942,1.23755,1.2429,1.2437,1.25719,1.25061,1.24847
224.0,-0.00206,0.08685,0.20173,0.22366,0.24308,0.24016,0.23965,0.24124,0.24413,0.26307,0.26222,0.28268,0.28527,0.29991,0.30504,0.30321,0.32797,0.3334,0.35452,0.36472,0.40154,0.42017,0.45563,0.47241,0.41763,0.40993,0.43807,0.43363,0.45498,0.47067,0.48718,0.48608,0.51328,0.52996,0.53887,0.5734,0.59743,0.62027,0.62594,0.67044,0.62141,0.63645,0.65491,0.65431,0.67558,0.68265,0.70846,0.82409,1.0345,1.07554,1.06972,1.09013,1.10614,1.12545,1.13231,1.14979,1.14828,1.16197,1.16941,1.17866,1.18479,1.19699,1.18568,1.20592,1.21079,1.20741,1.21664,1.21015,1.20405
225.0,0.00103,0.08088,0.18986,0.21675,0.23757,0.22823,0.22917,0.23438,0.23634,0.25396,0.25179,0.26874,0.27366,0.28906,0.29502,0.29178,0.31551,0.31727,0.34205,0.35821,0.39379,0.40514,0.44365,0.45902,0.40826,0.39797,0.42394,0.42306,0.43234,0.45341,0.47115,0.47309,0.49919,0.51823,0.52766,0.55689,0.58379,0.60089,0.61245,0.65612,0.59847,0.61895,0.63808,0.64076,0.66231,0.67327,0.69207,0.79919,1.00355,1.04698,1.04848,1.07221,1.07393,1.09586,1.10406,1.10933,1.11711,1.12804,1.1355,1.14381,1.14412,1.15195,1.1672,1.17226,1.18321,1.17423,1.18537,1.18141,1.1781
226.0,-0.00036,0.08066,0.18074,0.20839,0.22514,0.21868,0.22329,0.22686,0.23267,0.24598,0.24834,0.2628,0.26555,0.28116,0.29043,0.28454,0.31038,0.31314,0.33768,0.34666,0.38455,0.39998,0.43532,0.45284,0.39629,0.38662,0.41427,0.41274,0.42206,0.44345,0.46287,0.4619,0.48269,0.50847,0.50986,0.54666,0.57033,0.58832,0.59612,0.64672,0.58675,0.60267,0.62761,0.6241,0.64254,0.65391,0.67656,0.77231,0.98608,1.00896,1.02322,1.04078,1.04908,1.07143,1.0778,1.07726,1.08676,1.10005,1.10153,1.11046,1.12034,1.11885,1.13857,1.12915,1.14969,1.13844,1.14367,1.14894,1.16041
227.0,0.00074,0.07831,0.17131,0.2016,0.22072,0.21685,0.21939,0.2214,0.22836,0.24139,0.24416,0.25913,0.26232,0.27568,0.28424,0.27721,0.30415,0.31014,0.33028,0.34067,0.3759,0.39262,0.4279,0.44126,0.38189,0.37601,0.40359,0.39884,0.41227,0.43245,0.45385,0.45212,0.47711,0.49006,0.50469,0.53725,0.55567,0.58167,0.58241,0.63423,0.57489,0.5957,0.61436,0.61298,0.6287,0.64753,0.66679,0.75922,0.97263,0.99315,0.99547,1.00888,1.0187,1.03681,1.05335,1.05903,1.06387,1.07541,1.08089,1.07869,1.0919,1.09635,1.10839,1.10714,1.11392,1.11638,1.12382,1.13034,1.12094
228.0,-0.00206,0.07272,0.16483,0.19282,0.21286,0.20848,0.21479,0.21281,0.22173,0.23341,0.23277,0.24945,0.25362,0.26695,0.27121,0.26729,0.29517,0.29629,0.31644,0.3311,0.36625,0.38377,0.41521,0.42803,0.37014,0.36612,0.39077,0.38737,0.40661,0.41897,0.44223,0.43982,0.46227,0.47454,0.48724,0.52313,0.54026,0.56444,0.56438,0.61871,0.55829,0.58033,0.59728,0.60001,0.61218,0.63064,0.64608,0.73651,0.94761,0.97087,0.97305,0.99042,1.00499,1.0133,1.02364,1.03396,1.03709,1.03806,1.0493,1.0566,1.06202,1.06862,1.07095,1.07885,1.08341,1.08862,1.09658,1.08228,1.08838
229.0,-0.00148,0.07006,0.1599,0.1834,0.20215,0.20052,0.2069,0.20482,0.21292,0.22447,0.22194,0.24261,0.24292,0.2565,0.26421,0.26129,0.28086,0.28531,0.30678,0.32038,0.35454,0.37541,0.40586,0.4147,0.36122,0.35598,0.37856,0.37467,0.40037,0.40944,0.42744,0.42898,0.4487,0.46047,0.47603,0.51071,0.53245,0.54344,0.5514,0.60349,0.5409,0.56372,0.58075,0.58372,0.59599,0.61234,0.6348,0.71907,0.91617,0.95514,0.94423,0.96102,0.97615,0.9893,0.99745,0.99483,1.00544,1.01204,1.02158,1.02952,1.04256,1.04592,1.04543,1.04848,1.05351,1.05633,1.06414,1.04874,1.06107
230.0,0.00174,0.07005,0.151,0.16979,0.19736,0.19781,0.19763,0.19838,0.20521,0.21906,0.21788,0.23276,0.23634,0.24755,0.26053,0.25386,0.27003,0.27784,0.29977,0.31161,0.3456,0.3671,0.39636,0.40866,0.3512,0.34725,0.3683,0.36875,0.38415,0.39794,0.41547,0.41488,0.43283,0.44948,0.46371,0.49433,0.51683,0.5331,0.53549,0.58787,0.52863,0.54764,0.56533,0.56915,0.58539,0.60044,0.61903,0.7094,0.89613,0.9128,0.91982,0.93245,0.95516,0.96022,0.97289,0.96366,0.97493,0.98788,0.99124,1.00696,1.01318,1.02016,1.01565,1.0145,1.02673,1.03202,1.03925,1.0329,1.03562
231.0,-0.00081,0.06569,0.13899,0.16468,0.18953,0.19315,0.18966,0.19129,0.20083,0.21554,0.21537,0.22905,0.23015,0.24108,0.2511,0.2441,0.26664,0.27079,0.28948,0.30404,0.33746,0.35473,0.38322,0.3999,0.3431,0.33782,0.35919,0.35732,0.36965,0.38506,0.40366,0.40337,0.4255,0.44126,0.45225,0.48432,0.50277,0.52779,0.52502,0.57956,0.51911,0.53635,0.55063,0.55135,0.5788,0.58467,0.60397,0.69426,0.87674,0.89645,0.90353,0.91109,0.9231,0.93253,0.94206,0.94541,0.95248,0.96684,0.967,0.9743,0.98442,0.98973,0.98781,0.99844,1.0021,1.00208,1.00797,1.00061,1.00708
232.0,-0.0007,0.06295,0.13124,0.15921,0.18074,0.18476,0.18419,0.18618,0.19468,0.20606,0.20338,0.2212,0.22398,0.23397,0.24217,0.23864,0.25696,0.25899,0.28227,0.29464,0.32782,0.34649,0.3745,0.39264,0.33073,0.32391,0.34883,0.34365,0.36403,0.3772,0.38965,0.39351,0.41171,0.42524,0.43653,0.47076,0.48672,0.51396,0.51638,0.56614,0.50716,0.5217,0.5381,0.54399,0.56171,0.56926,0.59138,0.67702,0.85829,0.87797,0.88216,0.89345,0.89885,0.90477,0.91556,0.91869,0.93049,0.93643,0.93838,0.95008,0.96058,0.95896,0.96538,0.9735,0.97591,0.96886,0.97624,0.97351,0.983
233.0,-0.00089,0.05741,0.12662,0.1494,0.17121,0.177,0.17442,0.17738,0.18482,0.19696,0.19757,0.21434,0.21771,0.22701,0.23453,0.23286,0.25008,0.2506,0.27344,0.28897,0.31686,0.33695,0.36841,0.37947,0.31801,0.31458,0.33425,0.33856,0.3552,0.36647,0.37852,0.38156,0.40033,0.41095,0.43844,0.45741,0.47817,0.50083,0.50834,0.55097,0.49826,0.51051,0.52321,0.52891,0.54557,0.55898,0.57067,0.65585,0.83479,0.85329,0.85949,0.86985,0.87342,0.88359,0.88843,0.89605,0.9066,0.91033,0.91778,0.92707,0.92798,0.93457,0.93838,0.9444,0.94964,0.94697,0.94939,0.94979,0.95023
234.0,-0.00055,0.05712,0.12123,0.14091,0.16409,0.16798,0.17165,0.17233,0.17789,0.18922,0.19219,0.20578,0.20635,0.21961,0.22611,0.2249,0.24114,0.24514,0.26325,0.28113,0.31304,0.32912,0.35895,0.3695,0.30953,0.30642,0.32474,0.3283,0.34195,0.35484,0.37045,0.37241,0.39001,0.40331,0.42484,0.44836,0.46545,0.48569,0.49446,0.53945,0.48372,0.50174,0.51308,0.51332,0.52887,0.54229,0.55924,0.6431,0.81349,0.82981,0.83616,0.8468,0.84647,0.86145,0.86779,0.87234,0.87861,0.88761,0.89357,0.90303,0.89987,0.9148,0.90626,0.92261,0.92308,0.92854,0.92612,0.92203,0.92577
235.0,-0.00227,0.05175,0.11349,0.13305,0.1582,0.15982,0.16491,0.16722,0.17096,0.18117,0.18519,0.19703,0.19835,0.21025,0.21774,0.21546,0.23221,0.23716,0.25245,0.26731,0.29824,0.31933,0.34898,0.36248,0.30136,0.2971,0.3186,0.31963,0.32939,0.34526,0.36019,0.36418,0.38119,0.39231,0.39876,0.43368,0.45448,0.476,0.47742,0.52695,0.47047,0.48215,0.50048,0.49868,0.51603,0.52513,0.54259,0.62245,0.7928,0.81431,0.81459,0.82051,0.82699,0.83427,0.84493,0.85041,0.85545,0.86688,0.8681,0.875,0.87814,0.88458,0.88196,0.89134,0.89871,0.89896,0.89971,0.89571,0.90134
236.0,-0.00156,0.05136,0.10496,0.12921,0.15228,0.155,0.15719,0.16018,0.1647,0.17744,0.17819,0.19418,0.19416,0.20461,0.21293,0.20832,0.22611,0.22969,0.24766,0.25776,0.29073,0.31052,0.33829,0.35391,0.29283,0.28994,0.30983,0.30851,0.32318,0.33432,0.3502,0.35331,0.36797,0.37949,0.39267,0.4221,0.43891,0.46026,0.46523,0.51256,0.45814,0.46803,0.4891,0.48325,0.5042,0.51365,0.52701,0.60533,0.77652,0.79757,0.79019,0.79764,0.80797,0.81632,0.82191,0.82584,0.82812,0.84542,0.84302,0.85457,0.86381,0.86568,0.86412,0.86617,0.87063,0.87132,0.87862,0.86884,0.87082
237.0,-0.00338,0.04541,0.09744,0.1186,0.1443,0.14587,0.1495,0.15218,0.15958,0.17085,0.1712,0.18657,0.18757,0.19771,0.20565,0.19963,0.21624,0.22259,0.24006,0.2495,0.27856,0.30379,0.32966,0.34369,0.27891,0.27882,0.29836,0.29769,0.31501,0.32159,0.34037,0.33916,0.35335,0.36845,0.38054,0.40517,0.42467,0.44876,0.44833,0.49429,0.43778,0.45215,0.46867,0.46954,0.48682,0.49566,0.51119,0.59129,0.75731,0.77214,0.76643,0.77548,0.78393,0.79402,0.79819,0.80126,0.80529,0.81882,0.82116,0.8277,0.82867,0.84005,0.83924,0.84529,0.84717,0.84003,0.8515,0.84555,0.84766
